total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
3600.006691340357,'((-0.000051864827) + ((-0.805699348450) * ((((0.102976702154 * x4) + ((0.116372764111 * x4) + ((-0.525064706802) * x3))) + ((((-0.921081066132) * x4) + (0.693117201328 * x3)) + ((-1.057638406754) * x5))) + (((((-0.539432168007) * x4) + (0.225998446345 * x3)) + (((-0.394049227238) * x3) + ((-0.183519303799) * x5))) + ((-1.241157174110) * x6)))))',8.463361648908585e-09,7.795811995947588e-09,213723567,409,20,58,12,128,paper,6,0,1592565386
3600.006811980158,'((-3.043591499329) + ((-2.505013465881) * ((((((-1.026019215584) * x1) - ((-0.643017232418) * x0)) + cos((1.688794493675 * x1))) - (0.392125546932 * x3)) - ((((0.321816146374 * x2) - ((-0.146055310965) * x5)) - cos((0.158272475004 * x7))) - (cos((0.130784392357 * x11)) / cos((0.742410421371 * x11)))))))',37.26064094153738,37.24370574951172,201650071,409,21,58,12,128,paper,6,0,784044718
3600.019142407924,'(0.000073815288 + (0.238712087274 * (((4.209182262421 * x6) - ((-4.189147472382) * x5)) - ((0.020035915077 * x6) - (4.189143657684 * x4)))))',1.1065810214783073e-09,9.955517521476054e-10,429678640,409,9,58,12,256,paper,4,0,2261209995
3600.008408833295,'((-0.790485799313) + (0.594941794872 * (((0.097586110234 * x2) * log((((sqrt((18.005746841431 * x5)) + (((-0.765459835529) * x1) ^ 2)) ^ 2) ^ 2))) - (log(exp(((-0.654774665833) * x3))) - (1.330033540726 * x3)))))',104.12625001029694,61.45491409301758,244797774,409,23,58,12,128,paper,6,0,3356806661
3600.010679718107,'(6.135179519653 + ((-0.815403759480) * ((((-1.191792726517) * x3) - (cos((sin((sqrt(((0.170922651887 * x1) ^ log((0.233239889145 * x1)))) + (1.941267848015 * x0))) + 0.525866508484)) ^ log((cos(((1.730165481567 * x1) + ((-1.785131096840) * x10))) ^ 2)))) - (1.232042312622 * x2))))',85.2489398489732,45.80963897705078,198650313,409,16,58,12,128,paper,4,0,550243861
3600.0075397007167,'((-0.000006500199) + ((-0.542497694492) * ((((-1.843326568604) * x6) + ((-1.843326568604) * x5)) - (1.843322038651 * x4))))',1.7124338237602348e-09,2.697623902037094e-09,507446933,409,28,58,12,128,paper,4,0,1904449481
3600.0140508562326,'(0.000010204130 + ((-0.383221417665) * (((-2.609457731247) * x5) - ((2.609457254410 * x6) + (2.609457254410 * x4)))))',2.3255170784543426e-11,6.62363053294257e-10,501028707,409,27,58,12,128,paper,4,0,2342600226
3600.0194760859013,'((-0.000018242363) + ((-0.524086773396) * ((((-1.908081650734) * x4) - (1.908080816269 * x6)) - (1.908080816269 * x5))))',4.576378360265438e-10,5.820766091346741e-10,488722571,409,25,58,12,256,paper,4,0,1728356533
3600.008393075317,'((-2.077294826508) + (1.095133304596 * ((sqrt(((0.271196216345 * x6) - ((-0.257608741522) * x5))) + (((5.749252319336 * x4) / (0.566557109356 * x6)) ^ ((5.966506958008 * x4) / ((-1.258125543594) * x5)))) * (sqrt(((1.529281020164 * x6) - ((-1.575735807419) * x5))) + sqrt((3.897015094757 * x4))))))',0.8530365284168502,0.8530115485191345,181443045,409,1,58,12,128,paper,6,0,2811363264
3600.0084249190986,'((-10.365811347961) + ((-7.819364547729) * (((((0.096829652786 * x6) - (-0.975767970085)) * (-1.320825099945)) - (((2.938941717148 * x4) * 0.208602055907) * 0.208602055907)) - ((((2.938941717148 * x5) + (((0.013450416736 * x6) - (-4.765496253967)) ^ (-0.102851867676))) * 0.208602055907) * 0.208602055907))))',1.9133993185688203e-08,1.741814159572641e-08,175901477,409,5,58,12,128,paper,6,0,369133708
3600.0073796212673,'((-0.000004039590) + (2.580599308014 * (((0.387507081032 * x4) + (0.387507081032 * x5)) - ((0.708432853222 * x6) / log(0.160705402493)))))',7.322247998779036e-10,1.6498861166169831e-09,417498185,409,5,58,12,128,paper,4,0,369133708
