total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
3600.080135848373,'(9.312184333801 + ((-5.170916557312) * (log((log(((0.256018519402 * x6) - (sin((exp((cos(sin(((1.149237990379 * x7) / 0.693147182465))) - ((0.434294492006 * x3) ^ 2))) ^ 2)) + ((((-0.500868856907) * x5) * (0.670706450939 * x0)) - ((-0.887233555317) * x0))))) ^ 2)) ^ cos((0.185019925237 * x0)))))',0.5360118179748035,0.5360115170478821,3261056,california_housing,26,19952,8,128,paper,4,0,3533734220
3600.061891064048,'((-28.523031234741) + (0.582626044750 * (((cos(((-0.855372726917) * x5)) - ((0.693147182465 * x6) + ((-0.008915428072) * x1))) - (cos((2.115018844604 * x6)) / (0.527908205986 * x2))) + ((cos(((-0.476906031370) * x5)) - ((0.693147182465 * x7) + ((-0.012799389660) * x2))) - (exp(cos((0.131320342422 * x0))) ^ 2)))))',0.4101605661342756,0.4101603627204895,4336832,california_housing,16,19952,8,128,paper,6,0,550243861
3600.0610765628517,'(0.578366041183 + ((-0.081851027906) * (((0.357621282339 * x0) / ((-0.238103628159) * x5)) * log(((0.100148245692 * x4) * ((((cos(((-0.357544034719) * x0)) + (-0.111107960343)) * (0.681210994720 * x2)) - (0.268159896135 * x1)) ^ 2))))))',0.5272408530911273,0.5272407531738281,7101847,california_housing,23,19952,8,256,paper,4,0,3356806661
3600.067103140056,'(0.176273375750 + ((-5.460237503052) * (((2.302585124969 * x0) / ((((-0.404243767262) * x6) - ((-0.111799158156) * x1)) - (0.909031271935 * x2))) / log((1.801653981209 * x5)))))',0.5263530982755337,0.5263528227806091,6611368,california_housing,6,19952,8,128,paper,6,0,2995172877
3600.0885084308684,'(0.073046624660 + (24.877014160156 * (((0.434294492006 * x0) / (10.650275230408 * x5)) - (sin(((cos((0.715838372707 * x7)) ^ 2) * (cos(sqrt((0.731339812279 * x6))) + (((-0.026530753821) * x1) - (((-0.275603085756) * x0) * (-0.537157475948)))))) / (0.693147182465 * x6)))))',0.4892019070360959,0.4892016649246216,8800582,california_housing,14,19952,8,256,paper,4,0,3376120482
3600.077332690358,'(4.791573524475 + ((-5.115231513977) * (cos(0.459048718214) ^ (exp((1.857229232788 * (((-0.241564214230) * x0) / ((-0.443639487028) * x5)))) - ((0.927197098732 + cos(((-1.381015419960) * x7))) / ((-0.208686962724) * x2))))))',0.484217854381313,0.48421794176101685,4893299,california_housing,1,19952,8,256,paper,4,0,2811363264
3600.049349837005,'((-3.430467605591) + (8.341337203979 * cos((cos(((cos(((-0.032914549112) * x1)) - (0.707106769085 * x0)) * ((-0.332245707512) / (0.707106769085 * x5)))) ^ 2))))',0.5047284864326446,0.5047285556793213,11021065,california_housing,3,19952,8,128,paper,4,0,1859786275
3600.046680022031,'(3.071309089661 + ((-2.127077102661) * cos((((log((2.302585124969 * x6)) + log(((0.936770200729 * x5) + (0.146654367447 * x2)))) + 0.693147182465) - (0.278580904007 * x0)))))',0.5410808395020547,0.541080892086029,11051816,california_housing,0,19952,8,128,paper,4,0,3324115916
3600.039403706789,'(4.805678367615 + (13.865221977234 * log(cos((sin(cos((log(sin(((0.318309873343 * x2) ^ (0.318309873343 / (1.133574724197 * x0))))) * ((2.302585124969 * x0) / ((-1.091866612434) * x5))))) ^ 2)))))',0.5296875272910184,0.5296874642372131,8380388,california_housing,5,19952,8,256,paper,4,0,369133708
3600.061154808849,'(0.215488716960 + (0.053078521043 * (((sqrt((((((-0.643825292587) * x7) ^ 2) + (0.693147182465 * x4)) * cos((0.883137166500 + ((-0.146270453930) * x7))))) + (0.693147182465 * x1)) / (1.414213538170 * x5)) * ((((1.617043137550 * x0) * ((-0.054640442133) / (1.414213538170 * x5))) - sin(((-0.242482870817) + ((-0.216025948524) * x6)))) * (0.466792345047 * x0)))))',0.5007202520774046,0.5007203817367554,5618771,california_housing,20,19952,8,256,paper,4,0,1592565386
3600.091672528535,'((-57.779388427734) + ((-2.950642824173) * (log((sqrt(((1.489325284958 * x6) - ((-1.498351812363) * x0))) ^ sqrt(((1.414213538170 * x6) ^ (-1.062371730804))))) * (log(((1.934977293015 * x5) - 1.302734136581)) + (0.679561495781 * x7)))))',0.4700083344310358,0.4700082838535309,2632120,california_housing,25,19952,8,256,paper,4,0,1728356533
