total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,mse_val,var_y_val
3600.0064841918647,'((-0.001491572242) + (1.253240704536 * ((((0.797943294048 * x4) - ((-1.128445029259) * (0.707106769085 * x6))) - (exp((-1.017810702324)) / (2.686662435532 * x4))) - ((-1.128445029259) * ((exp((-1.016656875610)) / (2.492800951004 * x4)) + (0.707106769085 * x5))))))',1.7815367504950346e-08,1.8839211080035057e-08,394379868,409,13,58,12,512,paper,6,0,3081541439,5.5122308843859534e-09,12835.303849000002
3600.0056054480374,'((-0.003670177888) + ((-0.338787168264) * (((((((2.348005533218 * x6) ^ cos((-0.288781046867))) - (1.961619734764 * x6)) - (((exp(((2.274812459946 * x6) / ((-4.253352165222) * x5))) * (0.478547930717 * x1)) ^ 2) - (0.198167741299 * x5))) / ((-9.264915466309) * x3)) + (((0.757766723633 * x6) + (2.922535896301 * x4)) + ((-2.951526165009) * x5))) - ((((1.961619734764 * x6) + ((-1.578601717949) * x4)) + ((0.839954614639 * x6) + (2.921344757080 * x4))) + (((0.839954614639 * x6) + (1.414213538170 * x4)) + ((0.068122409284 * x6) + (3.117310762405 * x4)))))))',1.863430027434729e-07,1.8349061292610719e-07,286012127,409,14,58,12,512,paper,6,0,3376120482,6.378194357037618e-09,2296.27848025
3600.0056416243315,'(123.374664306641 + ((-0.318309873343) * ((((exp((2.630238533020 + 0.349739313126)) ^ 2) - (3.141592741013 * x6)) - (3.141592741013 * x4)) - (3.141592741013 * x5))))',7.351808285779653e-12,2.0874471595710984e-10,597245995,409,15,58,12,512,paper,6,0,2204291346,2.6482181441887407e-12,41.364192249999995
3600.0053668543696,'((-0.000602713088) + (0.506601810455 * (((((1.973934054375 * x5) + ((-0.497216790915) * x1)) - ((cos((-3.066007852554)) ^ 2) * ((-0.594850897789) * x4))) - ((-1.382456302643) * x4)) + ((((-0.667725086212) * ((-0.594850897789) * x6)) - (((-0.497216790915) * x1) + ((-0.981899201870) * x6))) + ((((-0.043229043484) * x4) / (((-1.009953856468) * x6) / 0.070018053055)) - ((-0.594850897789) * x6))))))',8.492912550068963e-09,8.996094535973498e-09,308280159,409,17,58,12,512,paper,6,0,3606691181,1.1534757165124885e-08,2172.8183822499986
3600.005619570613,'(178.481079101562 + ((-3.442319154739) * ((((((-0.290501832962) * x5) + ((-0.290501832962) * x6)) + (7.306765556335 ^ 2)) + ((-0.290501832962) * x4)) - ((0.745711684227 * 0.638104557991) + ((cos((((1.873332977295 * x3) / (0.659143388271 * x11)) ^ 2)) ^ cos((((sin(0.056847319007) - ((0.260012090206 * x3) - 1.866747856140)) + exp(((-0.061914559454) / (0.149866506457 * x6)))) ^ 2))) * (0.745711684227 * 1.426691412926))))))',1.9968866153567223e-11,2.6093088800749337e-10,363824335,409,16,58,12,512,paper,6,0,550243861,4.046070823986818e-12,46.94990400000005
3600.0059023201466,'((-0.000461840507) + (0.920438289642 * ((((((-0.047974705696) * x4) - ((-1.469379782677) * x5)) - (((-0.597628355026) * x4) - ((-0.169388800859) * x5))) + ((((-0.047974705696) * x4) - (((((-0.047588832676) * x4) ^ 2) / (2.231205940247 * x4)) / ((-1.086443781853) * x6))) - ((-1.086443781853) * x6))) + (((-0.166491374373) * x5) - ((((-0.632343530655) * x4) - ((-0.047063075006) * x5)) - ((-0.047588832676) * x4))))))',1.1157997512725857e-08,9.786915278198194e-09,315500316,409,19,58,12,512,paper,6,0,2148995112,1.1012403390202237e-08,15279.679321000001
3600.00583794713,'((-0.299396961927) + (0.693147182465 * ((((1.442695021629 * x6) + sin(0.446640670300)) + (1.442695021629 * x5)) + (1.442695021629 * x4))))',1.2622476995379648e-11,4.255180652279477e-10,646214743,409,21,58,12,512,paper,6,0,784044718,1.0328373625112182e-11,723.5562009999993
3600.005556371063,'(0.630746364594 + (0.823171794415 * ((((sqrt(exp(exp((2.067379474640 / (((((-0.439098417759) * x4) + (1.689233779907 * x4)) * (sin(((0.676622986794 * x7) * 1.448857665062)) - exp((-0.283705443144)))) + 3.178785324097))))) / ((-2.013008832932) * x5)) - (1.071845889091 / ((-0.406467556953) * x4))) - ((-1.214855194092) * x6)) - (((sin(exp(((1.704761028290 * (0.435750931501 ^ ((-0.037697385997) * x4))) / (1.689233779907 * x4)))) + ((-1.214709997177) * x5)) + ((-0.037697385997) * x4)) + ((-1.178839683533) * x4)))))',3.7587337212898394e-06,3.718445896083722e-06,291687855,409,18,58,12,512,paper,6,0,1934392872,0.00012825601479063173,12768.322008999996
3600.007114481181,'((-0.005442359950) + (0.333754718304 * ((((2.996325254440 * x6) - ((-2.996059179306) * x5)) - ((-2.996466398239) * x4)) - ((cos(3.753250837326) / ((-1.328674316406) * x5)) - (cos(((exp(sqrt((exp(((((1.492443084717 * x0) / ((-2.536903381348) * x8)) * ((((-0.947858572006) * x5) ^ 2) - (0.343171417713 * x11))) / ((-0.801624536514) * x4))) - ((0.773803830147 / ((-0.287823885679) - sqrt((0.943196654320 * x6)))) + ((0.071478001773 * x4) / (0.021683357656 * x11)))))) / sqrt(cos((exp(((1.492443084717 * x0) ^ ((-0.801624536514) * x4))) ^ (0.154304161668 * x4))))) ^ 2)) / ((-0.801624536514) * x4))))))',5.770075785466694e-07,5.7747621440285e-07,170788726,409,20,58,12,512,paper,6,0,1592565386,1.3538596281517542e-07,1808.1630062500008
3600.0062466561794,'((-0.237184062600) + (0.231176763773 * ((((1.522424340248 * x6) - ((-4.326169490814) * x4)) + (log((((-0.609806656837) * x4) ^ 2)) / (((-2.684194564819) * x0) - ((-3.569543123245) * x4)))) + ((sin(log(cos(sqrt(sqrt(((-0.206122055650) + exp(sin(log((1.951400279999 * x6)))))))))) + (sqrt((2.774519681931 * x5)) ^ 0.027674872428)) + ((2.804766654968 * x6) - ((-4.325547695160) * x5))))))',5.331777656604452e-07,5.250371373222151e-07,231765074,409,22,58,12,512,paper,6,0,3980425317,1.2716651461286116e-06,390.8133610000002
3600.0052924081683,'(10.466045379639 + ((-2.500528573990) * (((cos((0.132438898087 * x7)) + ((-0.395300656557) * x2)) + (cos(((((-0.459483563900) * x3) / (-0.668464958668)) + ((0.222020536661 * x1) + (-0.961440503597)))) / sin((sqrt((0.100437335670 * x5)) ^ sin(cos((-0.655964493752))))))) + ((cos((0.163771659136 * x7)) + cos((1.727947235107 * x1))) + (cos((0.151986345649 * x7)) + ((-0.395300656557) * x3))))))',5.672805589543853,5.672819137573242,225446578,409,23,58,12,512,paper,6,0,3356806661,6110.8179773030315,1827.0067922500011
3600.004694338888,'(26.498592376709 + (0.334206670523 * ((((2.992156028748 * x6) - (2.992151021957 * x6)) - (sin(1.442695021629) / 0.012382630259)) - (((((-2.992160081863) * x4) + ((-2.992160081863) * x5)) - (0.707106769085 ^ 0.613324522972)) - (2.992156028748 * x6)))))',9.229609233239162e-11,4.255180652279477e-10,348283722,409,27,58,12,512,paper,6,0,2342600226,1.2827585750749492e-11,2921.5646522500006
3600.0050587058067,'(0.000049918217 + (0.863614618778 * (((((0.434294492006 * x6) + (0.371902883053 * x4)) + (1.157923936844 * x5)) + (((0.363662630320 * x6) + (0.405675202608 * x4)) + ((0.363662630320 * x6) + (0.371902883053 * x4)))) + ((((0.432986557484 * x6) + (0.371902883053 * x4)) + (((-0.978603184223) * x6) + (0.874377131462 * x4))) / (((6.779492378235 * x6) / ((-0.557946741581) * x6)) ^ 2)))))',9.77681552247875e-10,1.2404253180164915e-09,256269261,409,26,58,12,512,paper,6,0,3533734220,1.1366086952036148e-09,393.9828010000007
3600.007055826485,'(15.380634307861 + ((-18.494325637817) * ((((0.231028884649 * (0.233994305134 * x5)) / ((-3.279383182526) * x6)) / (sqrt((0.705388188362 * x4)) + (4.581912517548 + (cos((0.233994305134 * x5)) ^ 2)))) - ((((0.054082531482 * x6) - log(((((((0.054082531482 * x4) / cos(((1.006728529930 * (cos((2.736182212830 * x9)) ^ 2)) ^ (2.127279996872 * x0)))) * (-0.238833606243)) ^ 2) * ((0.054082531482 * x6) / (1.224794149399 * x11))) + 2.302585124969))) + (0.231028884649 * (0.233994305134 * x5))) + ((0.054082531482 * x4) - (0.059211537242 / ((-1.534829497337) * x2)))))))',2.787683638170442e-06,2.780507657007547e-06,202369331,409,29,58,12,512,paper,6,0,1934709049,2.7612274397079374e-07,793.7742759999995
3600.006288763136,'((-1.271276831627) + (0.192887827754 * (((((2.974240064621 * x5) - ((-3.819454908371) * x6)) / sin(1.542479157448)) - ((-1.413087248802) * x4)) - (((((-1.582055091858) * x4) - 2.764785766602) / 0.419501245022) - (((2.025855779648 * x5) - ((-1.250380516052) * x6)) / 0.917122185230)))))',1.9618200162730728e-10,9.955517521476054e-10,381859627,409,24,58,12,512,paper,6,0,2765379632,9.533011523299721e-10,1501.6012502500012
3600.00626540184,'(0.177147164941 + ((-0.513889968395) * ((((((-0.971694052219) * x6) - ((cos((1.691879630089 * x11)) / ((cos(((-0.145114228129) * x4)) + exp((((0.897529363632 * x0) ^ ((-0.971694052219) * x6)) + exp(((9.603555679321 * x10) ^ sin(((exp((0.897529363632 * x0)) - ((-1.252080917358) * x5)) * (1.082436084747 * x5)))))))) ^ 2)) ^ 2)) - (0.431454211473 * x4)) + (((1.532791495323 * x4) / (0.914161145687 * x5)) / (((-0.895314753056) * x6) - ((-0.569865763187) * x5)))) + (((((-0.971694052219) * x6) - (1.524245619774 * x5)) + ((1.532791495323 * x4) / (1.475144267082 * x6))) + ((((-0.421740978956) * x5) - (1.521916866302 * x4)) - ((sin(((-1.199823498726) * x4)) ^ 2) ^ ((1.576607465744 * x4) ^ 2)))))))',9.523070390918513e-05,9.509383380645886e-05,216158418,409,25,58,12,512,paper,6,0,1728356533,0.0005711600253705362,2618.01072225
3600.0070165731013,'((-0.188549846411) + (0.187095314264 * ((((3.144325733185 * x4) + ((0.314700126648 * x4) / (0.323994427919 * x6))) + (((2.673247098923 * x6) - ((-2.668269634247) * x5)) - (((-5.874602317810) * x4) / (0.276725471020 * x8)))) + (((2.191652774811 * x4) + cos(log(cos(exp(((-0.235365808010) + (((cos(((-4.491344928741) * x4)) - (-8.612984657288)) + sin((0.319053858519 * x6))) / (0.323994427919 * x6)))))))) + (((2.673247098923 * x6) - log(sin(sqrt(sqrt((0.130704343319 * x4)))))) - ((-2.676557540894) * x5))))))',2.068176287457248e-05,2.0655377738876268e-05,258942929,409,28,58,12,512,paper,6,0,1904449481,1.9091807562052952e-05,3274.3572839999997
3600.0066893920302,'((-0.000057974172) + (0.428272187710 * ((((-0.132112577558) * x6) + (2.334967136383 * x4)) + ((2.334962129593 * x5) + (2.467077255249 * x6)))))',1.0576022981789202e-09,2.276120181221586e-09,776231584,409,0,58,12,1024,paper,4,0,3324115916,2.050950483162041e-10,804.9987562500002
3600.008217640221,'((-0.000002481819) + (0.693147599697 * (((1.442694187164 * x4) + (1.442694187164 * x5)) + (1.442694187164 * x6))))',3.411309279203512e-12,2.850168157042532e-10,873907078,409,3,58,12,1024,paper,4,0,1859786275,1.6772842615805774e-13,281.83694400000036
3600.0078435875475,'((-0.000017062945) + (0.564189612865 * (((1.772453904152 * x6) + (1.772453904152 * x4)) + (1.772453904152 * x5))))',1.1377142510008911e-10,4.93761531661363e-10,875612937,409,2,58,12,1024,paper,4,0,1884968544,3.0710654131914104e-11,892.0376890000002
3600.0070323348045,'(0.000001797230 + (0.935411751270 * (((1.069047808647 * x6) - ((-0.532555818558) * x4)) - (((-0.536492884159) * x4) - (1.069047808647 * x5)))))',2.768695894789845e-10,9.79494485520149e-10,766609901,409,5,58,12,1024,paper,4,0,369133708,1.6299538915847666e-10,13939.344224999999
3600.006861053407,'((-0.000078146026) + (0.799326539040 * (((1.251052498817 * x4) - ((-1.251054525375) * x6)) + (1.251052498817 * x5))))',1.7584717142029103e-09,2.123575981727299e-09,760342880,409,4,58,12,1024,paper,4,0,3687649985,2.241021679079533e-09,40.17024400000028
3600.0068718753755,'((-0.000014875192) + ((-0.167927533388) * ((((-5.954950332642) * x4) - (5.954950332642 * x6)) - (5.954949378967 * x5))))',4.0136960084161646e-11,4.85732898347635e-10,848632721,409,7,58,12,1024,paper,4,0,865305066,4.1536767158434304e-11,2804.81456025
3600.008246868849,'((-0.000019612879) + (0.705324113369 * (((0.716408729553 * x6) + (1.417787671089 * x4)) + ((0.701379776001 * x6) + (1.417787671089 * x5)))))',3.5108367713384787e-10,5.178474871136983e-10,777791628,409,6,58,12,1024,paper,4,0,2995172877,9.238191239300915e-10,59302.23392024999
3600.009049966932,'(46.845127105713 + (0.441892653704 * (log((exp(((0.014922868460 * x2) * 0.056051038206)) / ((cos(exp((sqrt(0.915056228638) ^ cos((((0.014922868460 * x3) ^ 2) * sqrt(log((0.071745336056 * x4)))))))) * ((-0.028998736292) * (2.228243827820 * x4))) + log((0.435408622026 * x2))))) * (((-1.246432423592) * x6) - (1.250182151794 * x5)))))',5.449688212826363,5.449688911437988,503057687,409,1,58,12,1024,paper,4,0,2811363264,1.9529243814154953,1220.0001122499998
3600.006755016744,'((-0.000022079206) + (3.141593217850 * (((0.318309873343 * x5) + (0.318309873343 * x4)) + (0.318309873343 * x6))))',5.611319722953556e-10,9.473798412429346e-10,874941228,409,10,58,12,1024,paper,4,0,4190266092,1.0962417345237309e-10,6.940590250000015
3600.0067039579158,'((-0.000038180729) + ((-2.311514854431) * ((((-0.432616919279) * x4) + ((-0.432616919279) * x6)) - (0.432616561651 * x5))))',3.3281453559144143e-10,9.393512634403578e-10,875084209,409,8,58,12,1024,paper,4,0,404488628,3.7244585842915295e-10,515.7895209999992
3600.006842724979,'(10.005489349365 + (3.141592741013 * ((((0.318309873343 * x4) + (0.318309873343 * x5)) + (0.318309873343 * x6)) - 3.184847593307)))',7.401225670679259e-11,2.6093088800749337e-10,835441891,409,11,58,12,1024,paper,4,0,3160032368,5.607960069839133e-11,165.920161
3600.006744250655,'((-0.000004195213) + ((-0.712924122810) * (((-1.402673840523) * x5) - ((1.402674436569 * x4) - ((-1.402673840523) * x6)))))',6.269585235930453e-10,1.0878811185222046e-09,878963154,409,12,58,12,1024,paper,4,0,3269070126,2.9048063575373514e-10,613.4042890000005
3600.00794634223,'((-0.000006862161) + ((-2.437434911728) * (((-0.410267353058) * x4) + (((-0.410267442465) * x6) + ((-0.410267353058) * x5)))))',2.5515229459401157e-10,4.897472427600745e-10,878043930,409,14,58,12,1024,paper,4,0,3376120482,2.4436430599163923e-10,2296.27848025
3600.0076162442565,'((-0.000002008071) + (0.707106888294 * (((0.707106769085 * x6) + (1.414213418961 * x5)) + ((0.707106769085 * x6) + (1.414212703705 * x4)))))',8.925488818118967e-11,2.4487362138003727e-10,774089091,409,13,58,12,1024,paper,4,0,3081541439,1.616001816026202e-11,12835.303849000002
3600.00764137134,'(0.000014134005 + (0.558494329453 * (((1.790528416634 * x6) + (1.790528416634 * x5)) - ((-1.790528297424) * x4))))',1.5105051214557193e-11,8.99207985849415e-10,879793089,409,9,58,12,1024,paper,4,0,2261209995,2.886617692474212e-12,417.7527209999997
3600.0069701708853,'((-0.000012925494) + ((-0.351479530334) * ((((-1.264755964279) * x6) + ((-2.845115900040) * x4)) + (((-1.580360412598) * x6) + ((-2.845115423203) * x5)))))',1.1977969990114631e-10,3.5326028213766847e-10,774857355,409,16,58,12,1024,paper,4,0,550243861,6.129462320049287e-11,46.94990400000005
3600.0064033456147,'((-0.000007815494) + (0.600449740887 * ((1.665417551994 * x4) - (((-1.665418267250) * x5) + ((-1.665418744087) * x6)))))',1.4340440128181368e-10,5.017901649750911e-10,879069207,409,15,58,12,1024,paper,4,0,2204291346,6.863611498363432e-11,41.364192249999995
3600.006700783968,'(0.000011962107 + (0.345400303602 * (((2.895191431046 * x5) + (2.895189762115 * x4)) + (2.895191907883 * x6))))',1.458961891825158e-10,2.7297386573366106e-10,878872221,409,17,58,12,1024,paper,4,0,3606691181,3.2357158764251783e-10,2172.8183822499986
3600.006294403225,'((-0.000016337366) + (1.414213657379 * (((0.707106828690 * x4) + (0.707106769085 * x6)) + (0.707106828690 * x5))))',2.288864229731608e-10,3.050884267441489e-10,865779224,409,19,58,12,1024,paper,4,0,2148995112,5.58419571961916e-10,15279.679321000001
3600.007810343057,'((-0.000023018865) + (0.707106590271 * (((1.414214730263 * x6) + (1.414213538170 * x5)) + (1.414213538170 * x4))))',5.088649138887324e-10,5.298904093287149e-10,871745544,409,20,58,12,1024,paper,4,0,1592565386,1.084304243176271e-10,1808.1630062500008
3600.0068341568112,'((-0.000014023032) + (1.477952837944 * (((0.676611542702 * x5) - ((-0.676611542702) * x6)) + (0.676611542702 * x4))))',8.723217927628317e-10,5.017901649750911e-10,873597907,409,21,58,12,1024,paper,4,0,784044718,7.93596044542029e-10,723.5562009999993
3600.0068019367754,'(0.000038294515 + (0.660211026669 * (((0.757451891899 * x6) - ((-1.514666795731) * x5)) + ((0.757215797901 * x6) - ((-1.514666795731) * x4)))))',1.5978334357623435e-09,1.810459004936149e-09,773562616,409,18,58,12,1024,paper,4,0,1934392872,6.809312244701592e-10,12768.322008999996
3600.00797700882,'(0.000102517901 + (0.860247612000 * ((1.162456870079 * x5) + ((1.162454247475 * x4) - ((-1.162455320358) * x6)))))',1.6735034248567411e-09,1.766301438443918e-09,877937467,409,22,58,12,1024,paper,4,0,3980425317,4.295498372732436e-09,390.8133610000002
3600.00696080178,'((-0.751756370068) + (1.776526331902 * (((0.602333843708 * x2) + log((cos(cos(((-0.082291789353) * x7))) ^ (0.093831300735 * x2)))) - ((-0.593461871147) * x3))))',39.21711540320311,39.21709060668945,577358314,409,23,58,12,1024,paper,4,0,3356806661,12149.91905927557,1827.0067922500011
3600.0083214603364,'(0.000042195799 + (1.440727353096 * (((0.694093644619 * x5) + (0.694093346596 * x4)) - ((0.809806644917 * x6) / (-1.166710376740)))))',5.194506388240991e-10,6.302484645281935e-10,767241946,409,25,58,12,1024,paper,4,0,1728356533,7.528312933576577e-11,2618.01072225
3600.00640027225,'(4.096519947052 + ((-1.411075592041) * ((((-0.700563251972) * x2) - (0.694393277168 * x3)) - (((((log(((0.071576155722 * x2) * (0.254216194153 * x0))) / ((sqrt((0.106590345502 * x10)) / (26.565711975098 * x0)) ^ ((-0.091130882502) * x1))) ^ 2) - (0.060212291777 * x5)) ^ 2) - log((cos(((-0.081775709987) * x7)) ^ 2))))))',29.094348390095234,29.09416961669922,334046464,409,24,58,12,1024,paper,4,0,2765379632,0.11774358280907543,1501.6012502500012
3600.006434384733,'((-0.000022757295) + (0.138861566782 * (((7.201418399811 * x6) + (7.201418399811 * x4)) - ((((-0.638585388660) * x5) / 1.051242113113) / sin(0.084452927113)))))',2.531948170992635e-10,5.620049980947782e-10,683867540,409,28,58,12,1024,paper,4,0,1904449481,3.198547344976149e-10,3274.3572839999997
3600.006852801889,'(0.000022449252 + (0.555577278137 * (((1.799929380417 * x6) + (1.799929380417 * x4)) - ((-1.799929738045) * x5))))',4.203481887537277e-11,3.2114572112718065e-10,879610007,409,26,58,12,1024,paper,4,0,3533734220,4.15013561411553e-11,393.9828010000007
3600.0085887126625,'(0.001356295077 + (1.137694835663 * (((0.878956437111 * x6) - ((-0.660857379436) * (1.330065965652 * x5))) + (0.878956437111 * x4))))',4.823256983796715e-07,4.786476210938417e-07,832169125,409,27,58,12,1024,paper,4,0,2342600226,3.176050652515806e-08,2921.5646522500006
3600.006774187088,'((-0.166291579604) + (0.980157971382 * (sqrt(((log((1.020696282387 * x6)) ^ ((1.444050788879 * x6) ^ 0.186282634735)) + ((1.019600272179 * x6) ^ 2))) - (((-1.020243406296) * x4) + ((-1.020243406296) * x5)))))',8.9115445443212e-08,8.138635365639858e-08,376699931,409,29,58,12,1024,paper,4,0,1934709049,4.644466695970145e-09,793.7742759999995
3600.008622646332,'((-4.837854862213) + ((-5.370328903198) * ((((((-0.188440918922) * x5) - (0.186209782958 * x6)) - (((-0.190843433142) * x5) * (((0.186209782958 * x6) / (1.721701383591 * x6)) ^ 2))) - (exp((((cos(((0.000424742699 * x6) / (0.987500488758 * x4))) ^ (1.557094216347 * x4)) ^ 2) - 1.104426741600)) + (1.104426741600 * (0.023907661438 * x4)))) - (0.159802049398 * x4))))',1.0054771149614996e-08,7.498752729873104e-09,298708839,409,3,58,12,1024,paper,6,0,1859786275,1.0570961426611068e-09,281.83694400000036
3600.0085644312203,'((-0.000002744724) + ((-0.450485259295) * ((((((-0.044233478606) * x5) + (((-0.143242791295) / exp(((-1.793779134750) / (-0.506038963795)))) * (((-0.061390265822) * x5) - (((-2.399901390076) * x4) * (-0.143242791295))))) + ((-0.364899903536) * x4)) - (((0.603966593742 * x6) - exp(((sqrt((1.011894702911 * x2)) / ((-0.506038963795) + (-0.043442551047))) - ((-0.044233478606) * x5)))) - ((-1.856351137161) * x4))) - (((1.011894702911 * x6) + (((-0.043806038797) * x5) + ((-0.042444597930) * x5))) + (((0.603966593742 * x6) - ((-1.131050109863) * x5)) - ((-1.131050109863) * x5))))))',3.074379152414061e-10,1.0758381963071884e-09,251384713,409,4,58,12,1024,paper,6,0,3687649985,6.13206001452498e-10,40.17024400000028
3600.007349088788,'((-0.751000165939) + ((-0.540805697441) * ((((((-0.924543380737) * x5) - (0.924537718296 * x6)) - (0.924557626247 * x6)) + ((((-0.924543380737) * x5) - sqrt((((0.444505393505 + 0.943536877632) ^ 2) * exp(exp(((-0.116917192936) * x6)))))) + ((((-0.000340700150) * x5) / (1.390946030617 * x4)) - (1.248715877533 * x4)))) - (0.600385963917 * x4))))',2.4653440372678372e-09,1.9951178487076504e-09,411589475,409,5,58,12,1024,paper,6,0,369133708,1.2695417321695382e-08,13939.344224999999
3600.007249277085,'((-0.028068749234) + (0.363429516554 * ((((0.267071187496 * x5) - ((-0.887231647968) * x6)) + (((1.774409174919 * x4) - ((-0.773155987263) * x5)) + ((0.009819216095 * x6) * (-0.019938120618)))) + ((((0.252941012383 * x5) - ((-0.887231647968) * x6)) + ((0.977150440216 * x4) - ((-0.685243308544) * x5))) + (((0.977296411991 * x6) - ((-0.773155987263) * x5)) - (-0.077432274818))))))',1.6965232426880483e-09,2.4085928806982793e-09,325091963,409,9,58,12,1024,paper,6,0,2261209995,4.2061776961811256e-10,417.7527209999997
3600.008721474558,'((-0.328292459249) + (0.275082737207 * (((((1.772453904152 * x6) + (1.819568037987 * x5)) + ((13.367018699646 * x4) ^ (sin(((0.749177336693 ^ 2) - 0.393136441708)) ^ 2))) + ((0.434294492006 / (0.657267987728 * x4)) + (0.942720174789 * x4))) + ((((1.862799167633 * x6) + (1.815715312958 * x5)) + (1.793931841850 * x4)) + (0.898249626160 * x4)))))',5.1975271704285255e-08,4.9994358874982936e-08,292253539,409,8,58,12,1024,paper,6,0,404488628,2.3331828897366654e-08,515.7895209999992
3600.0078212097287,'((-2.354185819626) + (3.141592979431 * (((exp((0.000413760543 * x4)) ^ 2) - (cos((cos(((-0.000440656673) * x4)) + 0.318162769079)) ^ exp((0.000413760543 * x4)))) - (((((-0.000440656673) * x4) ^ 2) - (0.318309873343 * x6)) + ((((-0.317327827215) * x4) - (0.009238183498 / ((-0.758675098419) * x4))) - (0.318309873343 * x5))))))',3.326697619215268e-09,2.9746121121831944e-09,265460553,409,7,58,12,1024,paper,6,0,865305066,1.0974812906275803e-09,2804.81456025
3600.007140390575,'(3.455667018890 + ((-1.034299969673) * ((((0.437859028578 * x4) + ((2.019086837769 ^ 2) + (0.434294492006 * x6))) - ((0.470598012209 * x4) + ((0.470598012209 * x6) + (0.465267211199 * x6)))) - ((((0.463496595621 * x4) + (0.470598012209 * x4)) + ((0.465267211199 * x6) - ((-0.967359304428) * x5))) + sqrt((sqrt(exp(((-0.001536672818) * x5))) + (-0.458751678467)))))))',6.228166593500179e-09,5.278832482247253e-09,313257603,409,0,58,12,1024,paper,6,0,3324115916,3.431242318058235e-10,804.9987562500002
3600.0067611671984,'((-1.541276693344) + (0.831328749657 * (((((0.400964409113 * x4) - ((-0.225897371769) * x5)) + ((0.400964409113 * x6) - ((-0.149956882000) * x5))) + ((0.080589890480 + 1.773454070091) + ((0.400964409113 * x6) - ((-0.149956882000) * x5)))) + ((((0.400964409113 * x6) - ((-0.225897371769) * x5)) + ((0.400964409113 * x4) - ((-0.149956882000) * x5))) + (((0.400964409113 * x4) - ((-0.151271477342) * x5)) - ((-0.149956882000) * x5))))))',1.7062549073533188e-10,3.2114572112718065e-10,307639106,409,2,58,12,1024,paper,6,0,1884968544,7.995832361199883e-11,892.0376890000002
3600.0078368112445,'((-3.443507909775) + (0.672842919827 * ((((1.486331343651 * x5) + ((0.337548404932 * x4) - ((-0.831706762314) * x6))) + sqrt(((0.326147317886 * x4) - ((-0.295260757208) * x6)))) + (((1.127784967422 * x4) - (((3.129142284393 / (((-0.295563876629) * x6) ^ 2)) * ((-0.831706762314) * x6)) * 2.825920820236)) - ((-0.639992594719) * x6)))))',0.0005063735001392,0.000506269338075,362963777,409,6,58,12,1024,paper,6,0,2995172877,0.004782980710719338,59302.23392024999
3600.007534895092,'((-0.000309155381) + (0.564199030399 * (((((1.772427678108 * x6) - ((-1.772422909737) * x5)) - ((-0.667868912220) * x4)) - ((-1.104554533958) * x4)) / cos(sin(((((-0.784025311470) / (-1.334200739861)) ^ 2) / (2.563932895660 * x6)))))))',1.5672947652660104e-09,1.2002820959367e-09,459872696,409,12,58,12,1024,paper,6,0,3269070126,4.932885010602291e-10,613.4042890000005
3600.008429378271,'(116.813308715820 + ((-3.141702651978) * ((((6.650537967682 ^ 2) - (0.318298727274 * x5)) - (4.281406879425 + (2.766722917557 + (0.318298727274 * x6)))) - (0.318298727274 * x4))))',1.844165757318241e-11,2.7297386573366106e-10,390640779,409,13,58,12,1024,paper,6,0,3081541439,2.8688457063428954e-11,12835.303849000002
3600.0094602815807,'(1.203551054001 + ((-0.606975495815) * ((((((cos((-0.008533157408)) ^ ((-2.135352373123) * x5)) + ((-0.091160416603) * x4)) + ((-0.091160416603) * x4)) + (((-1.647591471672) * x5) + sqrt(sin(log((1.084997653961 + sqrt((((-0.008533157408) * ((-0.143393069506) * x4)) + 6.867049217224)))))))) + ((-1.465199947357) * x4)) - (1.647513389587 * x6))))',3.155176926959507e-10,5.017901649750911e-10,297765310,409,11,58,12,1024,paper,6,0,3160032368,6.18979868255549e-11,165.920161
3600.00915324688,'((-0.078300185502) + (0.884965002537 * (((((9.710186958313 * x4) / (((sqrt((0.434294492006 * x8)) - ((11.294692039490 * x5) / ((-0.249001115561) * x4))) - (0.785313487053 * x5)) * 1.493854999542)) / ((3.210905075073 * x5) - (1.372264146805 * x4))) + ((sin((1.324296474457 * x6)) / (exp((((((-1.159857749939) * x4) - ((-0.233879849315) * x5)) / ((0.318309873343 * x3) * 0.434294492006)) ^ 2)) + (exp((1.292537331581 * x0)) ^ 2))) + (1.483422875404 * ((-0.906386256218) * x5)))) + (((1.131275892258 * x6) - (((-0.233879849315) * x5) / (1.686643838882 * x6))) + ((((-0.326528310776) * x6) / (19.704143524170 * x4)) + ((2.473536252975 * x5) - ((-1.128909826279) * x4)))))))',5.054295454353497e-05,5.050286199548282e-05,243514797,409,10,58,12,1024,paper,6,0,4190266092,2.7545818327455428e-05,6.940590250000015
3600.0064177811146,'(112.871025085449 + ((-5.152454853058) * (((-0.194082260132) * x4) + ((exp(2.994589567184) + ((-0.194082260132) * x6)) + ((-0.017578959465) + (1.946684002876 + ((-0.194082260132) * x5)))))))',2.564045000190384e-10,2.6494520466435745e-10,515394563,409,15,58,12,1024,paper,6,0,2204291346,7.380358026976776e-11,41.364192249999995
