generation,total_time_seconds,evaluations,mse_train,r2_train,mse_test,r2_test,size,structure,problem,run,version
28,2728.7,230812,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
29,2815.28,237093,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
29,2908.66,243720,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
30,3015.26,255092,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
31,3109.07,261708,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
32,3193.03,267579,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
33,3286.73,274269,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
34,3378.51,280693,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
35,3464.78,286746,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
36,3550.56,292765,0.0011821,0.921797,0.00120817,0.920371,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,8,GP-GOMEA (original)
0,1.15929,128,0.0247609,-0.63807,0.0246275,-0.691524,33,sqrt(((sqrt(log((x6*x8)))*(((x5/x2)/(x5*x3))*(sin(x8)+(x3-x5))))*cos((sqrt((x7--0.097000))+(sqrt(x4)-cos(x7)))))),feynman_I_9_18,14,GP-GOMEA (original)
1,56.8778,5365,0.00712251,0.528806,0.00687303,0.527931,27,sqrt(((x6-exp(exp(log(x1))))*((((x0*x4)+x2)/((x7*x5)*(x3*x7)))/sin(sqrt((x1/x2)))))),feynman_I_9_18,14,GP-GOMEA (original)
2,107.509,10691,0.00679751,0.550307,0.00651252,0.552692,27,sqrt(((x6-exp(exp(log(x1))))*((((x0*x2)+x2)/((x7*x5)*(x3*x7)))/sin(sqrt((x1/x8)))))),feynman_I_9_18,14,GP-GOMEA (original)
3,156.695,15901,0.00679622,0.550392,0.00647836,0.555038,27,sqrt(((x6-exp(exp(log(x1))))*((((x0*x2)+x2)/((x7*x5)*(x3*x5)))/sin(sqrt((x1/x8)))))),feynman_I_9_18,14,GP-GOMEA (original)
4,214.353,21998,0.00679622,0.550392,0.00647836,0.555038,27,sqrt(((x6-exp(exp(log(x1))))*((((x0*x2)+x2)/((x7*x5)*(x3*x5)))/sin(sqrt((x1/x8)))))),feynman_I_9_18,14,GP-GOMEA (original)
5,274.368,28260,0.00433577,0.713165,0.00398997,0.725952,27,sqrt(((x2-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x5)*(x3*x5)))/sin(sqrt((x1/x8)))))),feynman_I_9_18,14,GP-GOMEA (original)
6,344.735,35580,0.00397357,0.737126,0.003608,0.752187,29,sqrt((((x2/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x5)*(x3*x5)))/sin(sqrt((x1/x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
7,422.449,43482,0.00397152,0.737262,0.00361603,0.751636,29,sqrt((((x2/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x7)*(x3*x5)))/sin(sqrt((x1/x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
8,503.417,51333,0.00360632,0.761422,0.0032493,0.776824,33,sqrt(((((sqrt(x2)-cos(x5))/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x7)*(x3*x5)))/sin(sqrt((x1/x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
9,590.977,59653,0.00351586,0.767407,0.00316521,0.782599,33,sqrt(((((sqrt(x2)-cos(-15.009000))/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x7)*(x3*x5)))/sin(sqrt((x1/x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
9,682.927,68273,0.0219489,-0.452042,0.0211356,-0.451681,21,exp((log((exp(cos(x3))+log(log(x7))))-exp((log(sin(x2))*((x0/x6)+exp(x7)))))),feynman_I_9_18,14,GP-GOMEA (original)
10,812.562,79482,0.0219489,-0.452042,0.0211356,-0.451681,21,exp((log((exp(cos(x3))+log(log(x7))))-exp((log(sin(x2))*((x0/x6)+exp(x7)))))),feynman_I_9_18,14,GP-GOMEA (original)
11,903.854,87790,0.00344026,0.772408,0.00308016,0.788442,32,sqrt((((sqrt((x1*x5))/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x7)*(x3*x5)))/sin(sqrt((x1/x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
12,992.61,95683,0.00339205,0.775597,0.00306062,0.789783,35,sqrt((((((x2*x5)/(x2+x4))/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x7)*(x3*x5)))/sin(sqrt((x1/x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
13,1082.16,103243,0.0030953,0.795229,0.0027644,0.810129,35,sqrt((((((x2*x5)/(x6+x4))/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x7)*(x3*x5)))/sin(sqrt((x1/x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
14,1172.78,110699,0.00297977,0.802871,0.00265543,0.817613,35,sqrt((((((x2*x5)/(x6+x8))/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x7)*(x3*x5)))/sin(sqrt((x1/x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
15,1269.3,118430,0.00250806,0.834078,0.00229927,0.842077,41,sqrt((((((x2*x5)/(x6+x4))/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x7)*(x3*x5)))/(sqrt((x1/x4))+((x6/x6)-sqrt(x8)))))),feynman_I_9_18,14,GP-GOMEA (original)
16,1368.41,126201,0.00227015,0.849817,0.00202938,0.860613,38,sqrt((((sqrt((x2*x5))/x0)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x7)*(x3*x5)))/(sqrt((x1/x4))+((x6/x6)-sqrt(x8)))))),feynman_I_9_18,14,GP-GOMEA (original)
17,1469.29,133994,0.00164473,0.891192,0.00152378,0.89534,37,sin((((sqrt((x1*x5))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))),feynman_I_9_18,14,GP-GOMEA (original)
18,1573.52,141758,0.00141297,0.906524,0.00135442,0.906972,43,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-log(sin(exp((x2+x5))))),feynman_I_9_18,14,GP-GOMEA (original)
19,1691.3,150337,0.00141297,0.906524,0.00135442,0.906972,43,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-log(sin(exp((x2+x5))))),feynman_I_9_18,14,GP-GOMEA (original)
19,1808.25,158685,0.001396,0.907647,0.00130343,0.910475,46,((((sqrt((x1*x5))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x8))*(x2/(x3-10.611000)))))-sin(sin(((x2+x5)/exp(exp(x3)))))),feynman_I_9_18,14,GP-GOMEA (original)
20,1935.72,171578,0.001396,0.907647,0.00130343,0.910475,46,((((sqrt((x1*x5))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x8))*(x2/(x3-10.611000)))))-sin(sin(((x2+x5)/exp(exp(x3)))))),feynman_I_9_18,14,GP-GOMEA (original)
21,2038.26,178930,0.00114977,0.923936,0.00105403,0.927605,53,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x8))*(x2/(x5-10.611000)))))+sin((sin(((x7+x6)/x4))/(sqrt(sin(x6))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
22,2133.98,185777,0.00108297,0.928356,0.000987654,0.932164,53,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x8))*(x2/(x5-10.611000)))))+sin((sin(((x7+x8)/x4))/(sqrt(sin(x4))*exp((x5*x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
23,2227.82,192451,0.00106599,0.929479,0.000976842,0.932906,53,((((sqrt((x1*x5))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x8))*(x2/(x3-10.611000)))))+sin((sin(((x7+x6)/x4))/(sqrt(sin(x4))*exp((x5*x4)))))),feynman_I_9_18,14,GP-GOMEA (original)
24,2319.45,198902,0.000887592,0.941281,0.00081711,0.943877,53,((((sqrt((x1*x5))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x8))*(x2/(x3-10.611000)))))+sin((sin(((x7+x6)/x4))/(exp(sin(16.654000))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
25,2410.07,205156,0.000887592,0.941281,0.00081711,0.943877,53,((((sqrt((x1*x5))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x8))*(x2/(x3-10.611000)))))+sin((sin(((x7+x6)/x4))/(exp(sin(16.654000))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
26,2503.01,211568,0.000843988,0.944166,0.00079603,0.945325,55,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/(exp(sin(16.654000))*exp((x5+1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
27,2597.38,218019,0.000783345,0.948177,0.000738031,0.949309,55,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/(exp(sin(16.654000))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
28,2695.49,224582,0.000783345,0.948177,0.000738031,0.949309,55,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/(exp(sin(16.654000))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
29,2792.45,230988,0.000783345,0.948177,0.000738031,0.949309,55,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/(exp(sin(16.654000))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
29,2890.95,237380,0.000783345,0.948177,0.000738031,0.949309,55,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/(exp(sin(16.654000))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
30,3021.92,250258,0.000783345,0.948177,0.000738031,0.949309,55,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/(exp(sin(16.654000))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
31,3119.6,256672,0.000783345,0.948177,0.000738031,0.949309,55,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/(exp(sin(16.654000))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
32,3213.47,262839,0.00075523,0.950037,0.00071843,0.950655,58,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/((sin(16.654000)+(x1/x1))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
33,3302.78,268777,0.00075523,0.950037,0.00071843,0.950655,58,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/((sin(16.654000)+(x1/x1))*exp((x5*1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
34,3398.42,274998,0.000661248,0.956255,0.000623377,0.957184,58,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/((sin(16.654000)+(x1/x1))*exp((x5+1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
35,3493.02,281165,0.000661248,0.956255,0.000623377,0.957184,58,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/((sin(16.654000)+(x1/x1))*exp((x5+1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
36,3583.26,287039,0.000661248,0.956255,0.000623377,0.957184,58,((((sqrt((x1*x7))/x6)-exp(exp(log(x1))))*((((x0*x2)*x2)/((x7*x1)*(x3*x5)))/(sqrt((-10.637000/x4))*(x2/(x5-10.611000)))))-sin((sin(((x5*x8)+(x4-x3)))/((sin(16.654000)+(x1/x1))*exp((x5+1.357000)))))),feynman_I_9_18,14,GP-GOMEA (original)
0,1.18676,128,0.0203312,-0.345024,0.0204035,-0.337911,1,0.213000,feynman_I_9_18,27,GP-GOMEA (original)
1,71.4683,5776,0.00743972,0.507821,0.00765698,0.497911,23,(sqrt((((exp(x1)/(x0-x3))/(x5-log(x2)))/(exp(sqrt(7.418000))/x8)))+log(cos(sin(x4)))),feynman_I_9_18,27,GP-GOMEA (original)
2,139.132,11700,0.00667424,0.558462,0.00676041,0.556702,23,(sqrt((((exp(x1)/(x0-x3))/(x5-log(x2)))/(12.783000/(x0*sin(x6)))))+log(cos(x7))),feynman_I_9_18,27,GP-GOMEA (original)
3,215.456,18088,0.005541,0.633432,0.00555291,0.635881,33,(((log((sin(x8)/log(x3)))+cos(cos(log(x4))))*(exp(sin((x3/x2)))+log(exp(x0))))/exp(sqrt((((x4+x5)+(x2/x1))/x1)))),feynman_I_9_18,27,GP-GOMEA (original)
4,306.801,25572,0.00483844,0.67991,0.00483093,0.683223,33,(((log(sin(sin(x6)))+cos(cos(log(x4))))*(exp(sin((x7/x2)))+log(exp(x0))))/exp(sqrt((((x1+x5)+(x2/x0))/exp(log(x1)))))),feynman_I_9_18,27,GP-GOMEA (original)
5,401.803,33526,0.00483844,0.67991,0.00483093,0.683223,33,(((log(sin(sin(x6)))+cos(cos(log(x4))))*(exp(sin((x7/x2)))+log(exp(x0))))/exp(sqrt((((x1+x5)+(x2/x0))/exp(log(x1)))))),feynman_I_9_18,27,GP-GOMEA (original)
6,495.026,41406,0.00474579,0.68604,0.00475012,0.688522,33,(((log(cos(exp(x1)))+cos(cos(log(x4))))*(exp(sin((x7/x2)))+log(exp(x0))))/exp(sqrt((((x1+x5)+(x4/x0))/exp(log(x1)))))),feynman_I_9_18,27,GP-GOMEA (original)
7,589.432,49658,0.00453962,0.699679,0.00455333,0.701426,27,sqrt(((exp((exp(x2)/log(18.635000)))/(((x5+x2)*exp(x7))/x1))/exp(((sqrt(-7.875000)*log(x0))/(x1-x3))))),feynman_I_9_18,27,GP-GOMEA (original)
8,680.58,57613,0.00453962,0.699679,0.00455333,0.701426,27,sqrt(((exp((exp(x2)/log(18.635000)))/(((x5+x2)*exp(x7))/x1))/exp(((sqrt(-7.875000)*log(x0))/(x1-x3))))),feynman_I_9_18,27,GP-GOMEA (original)
9,773.791,65803,0.00453962,0.699679,0.00455333,0.701426,27,sqrt(((exp((exp(x2)/log(18.635000)))/(((x5+x2)*exp(x7))/x1))/exp(((sqrt(-7.875000)*log(x0))/(x1-x3))))),feynman_I_9_18,27,GP-GOMEA (original)
9,860.315,73807,0.027816,-0.840181,0.0268956,-0.763618,3,log(sqrt(x4)),feynman_I_9_18,27,GP-GOMEA (original)
10,988.326,84957,0.027816,-0.840181,0.0268956,-0.763618,3,log(sqrt(x4)),feynman_I_9_18,27,GP-GOMEA (original)
11,1067.15,92464,0.00394734,0.738861,0.00402526,0.736053,26,(sqrt((((exp(x1)/(x2-x7))/(x5-sin(x6)))/(12.783000/x0)))*cos(cos((((x4*x2)+x0)/x3)))),feynman_I_9_18,27,GP-GOMEA (original)
12,1146.59,100012,0.00338877,0.775814,0.00346051,0.773085,35,sqrt(((((exp(x1)/(x0-x7))/(x5-log(x8)))/(12.783000/x0))*((cos((-7.875000/x3))*(x2-cos(x2)))/sin(((x8+x6)*(x2/x3)))))),feynman_I_9_18,27,GP-GOMEA (original)
13,1227.43,107387,0.00329322,0.782135,0.00334125,0.780905,35,sqrt(((((exp(x1)/(x0-x7))/(x5-log(x8)))/(12.783000/x0))*((cos((-7.875000/x3))*(x2-cos(x2)))/sin(((x2+x6)*(x2/x3)))))),feynman_I_9_18,27,GP-GOMEA (original)
14,1319.25,115339,0.00318864,0.789054,0.00315905,0.792853,39,(sqrt((((exp(x1)/(x2-x7))/((x2-x3)-(x5-x4)))/(12.783000/x0)))+log((sqrt((sin(x1)+(x2+x0)))/(((x3/x6)/x4)+log((x7/x8)))))),feynman_I_9_18,27,GP-GOMEA (original)
15,1406.13,122666,0.0025944,0.828366,0.00257011,0.831471,37,((log((((x0-x2)-(-4.068000-x1))+(sqrt(x8)-sin(x0))))-(cos(sin((x4/x3)))+sqrt(cos(sqrt(x2)))))*(sqrt((((x7*x6)+x0)/x3))/log(x7))),feynman_I_9_18,27,GP-GOMEA (original)
16,1495.73,130078,0.00202309,0.866161,0.00200237,0.8687,39,((log((((x0-x2)-(-4.068000-x1))+(sqrt(x8)-sin(x0))))-(cos(sin((x4/x5)))+sqrt(cos(sqrt(x2)))))*(sqrt((((x7*x6)+(x5/x5))/x3))/log(x7))),feynman_I_9_18,27,GP-GOMEA (original)
17,1584.62,137285,0.00201976,0.866382,0.00198354,0.869934,39,((log((((x0-x2)-(-4.068000-x1))+(sqrt(x8)-sin(x6))))-(cos(sin((x4/x5)))+sqrt(cos(sqrt(x2)))))*(sqrt((((x7*x6)+(x5/x7))/x3))/log(x7))),feynman_I_9_18,27,GP-GOMEA (original)
