alg_name,max_evals,time_seconds,problem_name,run,linear_scaling,sympy_expr,r2_train,r2_test
"GP-RV ERCs",100000,6.149433612823486,"650_fri_c0_500_50",13,False,"((sin(1.464000)*((x3+x0)*sin(2.565000)))+(((0.097000+x4)/ (2.330000--0.239000))*(0.791000-(x34*0.086000))))",0.5992959152426338,0.4661104057405939
"GP-RV ERCs",100000,8.993151426315308,"650_fri_c0_500_50",13,True,"-0.19556936485624885 + (0.6203577246866792 * (((sin((x0+0.536000))+sin((x4+x1)))+x3)))",0.7265740095330997,0.6127265338935683
"GP-RV ERCs",100000,6.948678255081177,"650_fri_c0_500_50",14,False,"(sin(((x3-0.012000)/ (-0.910000--2.357000)))+(((x0/ 2.469000)-(x4/ -2.642000))+((x1/ 2.577000)/ (0.940000--0.134000))))",0.7427313859729283,0.705725007701577
"GP-RV ERCs",100000,7.302496910095215,"650_fri_c0_500_50",14,True,"1.268162202976092 + (0.30989751038192004 * (((((x4+x3)+(0.779000-2.419000))+((x3+-2.385000)-(-1.920000-x0)))-(((x5+x0)*(-2.182000*0.108000))+((1.676000+2.058000)/ (x1+2.418000))))))",0.7786025240849375,0.73499466583739
"GP-RV ERCs",500000,9.623560905456543,"650_fri_c0_500_50",13,True,"-0.19556936485624885 + (0.6203577246866792 * (((sin((x0+0.536000))+sin((x4+x1)))+x3)))",0.7265740095330997,0.6127265338935683
"GP-RV ERCs",500000,10.688415765762329,"650_fri_c0_500_50",13,False,"((sin((-0.436000+2.355000))*((x3+x0)*sin(2.565000)))+((x4/ (2.330000--0.239000))*(0.791000-(x39*0.097000))))",0.6026153125950402,0.4774812815290491
"GP-RV ERCs",500000,11.850376844406128,"650_fri_c0_500_50",14,False,"(sin(((x3-0.012000)/ (-0.910000--2.357000)))+(((x0/ 2.469000)-(x4/ -2.642000))+((x1/ 2.577000)*(-2.107000/ -2.268000))))",0.7427347027769088,0.7056510763094097
"GP-RV ERCs",100000,10.258791208267212,"650_fri_c0_500_50",15,False,"(x3/ (sin((0.526000+0.566000))/ sin((-2.582000-1.108000))))",0.35435840236309735,0.3573375518536479
"GP-RV ERCs",100000,10.46605396270752,"650_fri_c0_500_50",15,True,"-0.006562616758790489 + (0.3019102042753282 * ((x1+(x3-((x0*-1.392000)-(x4+x3))))))",0.7322908355653266,0.7439361833381649
"GP-RV ERCs",100000,8.811498165130615,"650_fri_c0_500_50",16,False,"((((x3+x0)*0.901000)/ 1.991000)+((sin(-2.052000)/ (-2.561000/ x1))/ sin((1.655000/ -0.387000))))",0.6307804609345697,0.6271354255251933
"GP-RV ERCs",500000,10.546348094940186,"650_fri_c0_500_50",15,True,"-0.006562616758790489 + (0.3019102042753282 * ((x1+(x3-((x0*-1.392000)-(x4+x3))))))",0.7322908355653266,0.7439361833381649
"GP-RV ERCs",100000,6.263312578201294,"650_fri_c0_500_50",16,True,"0.009639323993924198 + (-0.35901604461170955 * (((((x4+x3)+(x3+x0))*((1.048000*0.744000)/ sin(-2.074000)))-x1)))",0.7275694000549939,0.7512974487698073
"GP-RV ERCs",500000,12.397393703460693,"650_fri_c0_500_50",15,False,"(x3/ (sin((0.526000+0.566000))/ sin((-2.582000-1.108000))))",0.35435840236309735,0.3573375518536479
"GP-RV ERCs",100000,6.763205289840698,"650_fri_c0_500_50",17,False,"((sin((1.498000--0.773000))*((x3+x0)*sin(0.719000)))+(((x40+1.503000)+(2.209000--1.430000))*((x4*1.758000)*sin(0.034000))))",0.5915847414648843,0.5177810317671154
"GP-RV ERCs",500000,71.06216597557068,"650_fri_c0_500_50",2,True,"-0.720881041880867 + (0.35477959144746857 * (((((x3/ -1.483000)*(-0.747000-1.858000))+(x4+(x1+2.077000)))+x0)))",0.7448807804905289,0.6986481155242027
"GP-RV ERCs",100000,7.075657367706299,"650_fri_c0_500_50",17,True,"0.7395890457070876 + (0.33828827022673835 * (((((x3+-2.031000)+(x4+x1))+(sin(x3)-(-1.100000*x0)))+(((0.907000+x28)/ (-1.726000*-0.202000))/ ((1.683000+-2.533000)/ (-0.016000/ -0.238000))))))",0.7362518711196642,0.7416884500232018
"GP-RV ERCs",500000,9.350570917129517,"650_fri_c0_500_50",16,False,"((((x3+x0)*0.901000)/ 1.991000)+((sin(-2.052000)/ (-2.561000/ x1))/ sin((1.655000/ -0.387000))))",0.6307804609345697,0.6271354255251933
"GP-RV ERCs",500000,11.156434059143066,"650_fri_c0_500_50",16,True,"0.009495646929671548 + (-0.36786487893088626 * (((((x4+x3)+(x3+x0))*((1.048000*0.744000)/ sin(-2.016000)))-x1)))",0.727748823945036,0.7512001855959245
"GP-RV ERCs",100000,6.83570671081543,"650_fri_c0_500_50",18,False,"((((x1+x3)*sin(2.487000))*((0.113000--1.737000)+(-0.893000+-0.148000)))-(sin(sin(x0))*sin((-1.773000--1.113000))))",0.629100435957424,0.6057842506556033
"GP-RV ERCs",500000,142.90011286735535,"606_fri_c2_1000_10",15,True,"0.3345137094457434 + (-1.0001594517988308 * ((((sin(x1)+(1.693000/ 1.520000))*sin((x1+x0)))+sin(((x4+x3)*sin(-0.258000))))))",0.82954120346069,0.8546305528753524
"GP-RV ERCs",500000,13.081770420074463,"650_fri_c0_500_50",17,False,"((sin((1.568000-0.703000))*((x3+x0)*sin(0.719000)))+(((x40+1.503000)+(2.209000--1.453000))*((x4*1.758000)*sin(0.034000))))",0.591597163318534,0.5174751933674369
