total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse,mse_val,var_y_val
601.0186632610857,'-2.99*x1 + x4 + 2.99*sqrt(x5/cos(x1/x4)) - 2.99*cos(sqrt(x0/x1)) + 2.99*cos(x5/x4) - 2.99*cos(0.334*x5 + 0.279)',13.651395798967831,240640,9,18,384,7,512,paper,4,0,1934392872,13.618986129760742,5.609770039737065,40.97751479289941
600.0163583490066,'x5*(sqrt((square(square(x4)) + 0.941*square(3*x0 + square(x5))/square(x4))/(x0**2*x1))/x0)**(1/4)',13.65007123187756,126464,9,19,384,7,512,paper,4,0,2148995112,13.650176048278809,3.6818851671775192,35.17100591715976
807.0093622049317,'x4 + 1.58*x6*log(x5 - 1.04*x6**3 - 1.04*x6 - square(x1) - 1.69*x4/x1)',29.35835744456038,135168,9,20,384,7,512,paper,4,0,1592565386,29.36601829528809,14.019293976623404,57.465917159763315
600.0440482911654,'(x5*(x0 + x1 + x3/x4)/x4**2)**(x4*x5/x3) + (3*x1 - x4 + x5)/x1',10.68585685615198,254976,9,21,384,7,512,paper,4,0,784044718,10.685855865478516,21.102735180345903,67.99668639053255
607.3117765821517,'x4 + square(x6) + log(x5) - sin(square(log(x1*(2*x4 + cos(x1) - 7.41)**(1/4)))) + cos(x1 - 3.71)',29.109525135738625,60928,9,22,384,7,512,paper,4,0,3980425317,29.11396789550781,12.559968082409542,37.42946745562131
601.3558157619555,'x1 - sqrt(x3) + x5 - log(-sqrt(x3) + x5 - sin(sin(x0))) - 1.38*(-x4 + (-x3/x5 + x5)/x6)/x4',9.365358886531402,228864,9,23,384,7,512,paper,4,0,3356806661,9.365296363830566,16.99800977387285,61.70863905325443
601.369036715012,'sqrt(x1*exp(exp(sqrt(x5))/x3) - exp(sqrt(x5))/(x1*x5)) + x5**2/x3 + x5/x1',10.51849010235746,247296,9,24,384,7,512,paper,4,0,2765379632,10.518491744995115,4.434705380091029,48.59005917159763
730.877266565105,'x4 + log((x1 - x4 + x5)**x6) - cos(x0) - cos(x1) - 2*cos(x1 - 1.18) - cos(x1 - x6)',25.778582577985727,44544,9,25,384,7,512,paper,4,0,1728356533,25.77671813964844,13.820153833358804,45.5971597633136
670.1108878219966,'log(-0.345 + 1.24*x5**2*(x1*x5*exp(-x6)*exp(x5/(x1*x6)))**x6/(x0*x1))',19.346118961250777,110080,9,26,384,7,512,paper,4,0,3533734220,19.345916748046875,12.941576556359726,53.533017751479285
600.606764605036,'(x5 - log(x3) - log(log(x5)))/(x0*log(log(x3)))**(1/8) + (-x0 - sqrt(x3) + x5)/sqrt(x0*log(log(x0)))',11.65024744808593,225280,9,27,384,7,512,paper,4,0,2342600226,11.65024757385254,30.99230933601772,129.35147928994084
600.8585509860422,'x5/log(x3*log(x0 - x5*log(x5*(x1 - x6)/x1)/x1)/x5) + x6 - log(x3) + x5/x1',12.371670648191603,217088,9,28,384,7,512,paper,4,0,1904449481,12.371671676635742,6.63403312425583,39.72082840236687
600.9709061088506,'(x5*(-x0 + (-x1 + 3*x5 + 4.93*sqrt(exp(-x5 + sqrt(exp(sqrt(x5))))))*exp(x6)))**(1/4) + 6.38',27.236097142841924,111616,9,29,384,7,512,paper,4,0,1934709049,27.23285484313965,15.929286851020843,50.51928994082839
601.592809871072,'-sqrt(x0) + 2*x6 + square(log(x5)) + log((-x3 - 2*square(x0) + square(square(x5)))*square(cos(square(log(x5)) + 2.08)))',15.428361728504278,216064,9,0,384,7,1024,paper,4,0,3324115916,15.431925773620604,10.293448599675713,44.4359693877551
704.5173153961077,'sqrt(x5**2/x3) + square(x5**2/x3) - 0.191 + square(x1**2*x5/x0)/x5 + x5/x1',10.91972344542915,185344,9,1,384,7,1024,paper,4,0,2811363264,10.919744491577148,13.53690007853206,43.733112244897946
600.0300939269364,'6.33 + (x1 + x6 + exp(-0.0192*x0/x1 + 0.0596*x1 + 0.0596*x5 + 0.0596*exp(-sin(x1 + sin(x5 - 1.78)))))/x1',11.359782361865337,377856,9,2,384,7,1024,paper,4,0,1884968544,11.352553367614746,12.840968974137894,65.46061224489797
600.3940334480722,'-x1 + cos((-x1 + x5)/sqrt(x1)) + cos(24.6*x5 - 42.3) + (-x1 + x5)/sqrt(x4) + x5*(x1 + x4)/x0',13.592162611216963,210944,9,3,384,7,1024,paper,4,0,1859786275,10.644076347351074,12.43761272991002,95.62836734693876
600.5060983330477,'square(square(x5)/x3)*log(x1) + log(x1) + log(log(x1)) - cos(0.425*x5) - 0.554/log(log(x1)) + x5/x1',8.573123965781512,319488,9,4,384,7,1024,paper,4,0,3687649985,8.573070526123047,3.63862569622696,47.259591836734685
601.5730138870422,'sqrt(x5*(x5/log(x0)**2 - sin(log(x5)/cos(log(x5))) - cos(x0))/log(log(x0))) - 3.29 + x5/x1',14.31686393846031,333824,9,5,384,7,1024,paper,4,0,369133708,14.316509246826172,16.305354096924045,41.03678571428571
600.6498743228149,'log(square(square(x0*square(square(x5*(sqrt(x0) + x0 + x5 + square(x0**(1/4)))/(x0*(x0 + x6))))*square(square(log(x1))))))',15.43565684439404,204800,9,6,384,7,1024,paper,4,0,2995172877,15.43565559387207,8.981503255366325,60.70882653061225
601.3882573540322,'x3/(sqrt(x0) + x0 - (2*x1 + 4.99)/sin((x1 - sin(x1))*log(x5) - sin(x1)) + log(sqrt(x3))) + log(x5)',17.515784023821773,363520,9,7,384,7,1024,paper,4,0,865305066,17.515825271606445,5.015701815391782,50.27836734693877
617.0513341510668,'square(sqrt(x1 + x5 - sqrt(log(x3 - 1.31))) - log(x0*x1) + sqrt(log(x0*x1 + x1*x5 + x4))) - cos(x0)',12.097083359620312,97280,9,8,384,7,1024,paper,4,0,404488628,12.097084045410156,22.037701122233514,102.83325443786981
671.4125934930053,'(x0*x5*(x5 + log(2*x5))/(x0 + square(x6))**2 + x5 + square(x6))/log(x0 + square(x6))',13.43887456523698,116736,9,9,384,7,1024,paper,4,0,2261209995,13.438876152038574,7.720827096534754,57.220828402366855
606.2726809429005,'sqrt(x3/(x5*sin(sin(sin(sin((x5**2/x3)**log(x5/x3))))))) + (x6**(x5**2/x3))**(1/4) - 0.238',8.540778395154382,315392,9,10,384,7,1024,paper,4,0,4190266092,8.540851593017578,17.53112427265834,81.26520710059171
797.4115666619036,'x5**2/((x0 + x6)*log(sqrt(x0*x5))) + x5/log(x0 - log(x1 + x5**3/x6**x0))',13.497957689295632,68608,9,11,384,7,1024,paper,4,0,3160032368,13.497958183288574,10.231762810692787,37.648639053254435
602.1517658620141,'sqrt(x4)*x5/(sqrt(x0 + x4)*sin(log(sqrt(x4)))) - sin(0.525*x5) + sin(6.54*x5) + sin((x4 + x5)/x4)',11.755003246695246,294912,9,12,384,7,1024,paper,4,0,3269070126,11.504989624023438,4.233399566996709,61.78745562130178
608.1295838139486,'square(sin(3.47*x5)) - sin(1.32*x5) + 1.23*x5**(5/2)/x3',8.000744665203827,282624,9,13,384,7,1024,paper,4,0,3081541439,7.871798515319824,8.884639572038655,39.60248520710059
600.5509757220279,'log(x5)*sin(1.78*x5/log(x5 + log(x5))) + log(x5) + log(x4 + x5)/log(log(log(x0)))**2',10.873992799893676,353280,9,14,384,7,1024,paper,4,0,3376120482,10.896169662475586,12.156077655379562,52.635621301775146
