total_time_seconds,expression,mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed,old_mse,mse_val,var_y_val
600.0010377180297,'(0.783237*x1 + x4/x5 - 0.783237*log(cos(x2*(0.339746*x0 - 0.339746*sin(sin(x3))**2 + 0.339746*x8**2/x5**2))) - cos(log(x6)))/x7',0.0024567336259271,4441728,feynman_I_9_18,22,96666,9,128,paper,4,0,3980425317,0.0024567381478846,0.0025035955466591307,0.015228248065534996
600.0044109809678,'-0.351488*(sqrt(x1 - cos(x0)) - cos(sqrt(log(x6) + sin(x4 - log(log(x3)**2)) + cos(x2))))*log(cos(sqrt(x2)))',0.0043095429888791,6873088,feynman_I_9_18,23,96666,9,128,paper,4,0,3356806661,0.004309541080147,0.004361205149850123,0.015540393043957254
600.005077789072,'sin(exp(cos(x2**2/x7)) + log(x2)*cos(-x2 + x4 + x8))/(x5*cos(sin(-x1 + cos(x0) + cos(cos(x3)))))',0.0032621541943001,7253760,feynman_I_9_18,25,96666,9,128,paper,4,0,1728356533,0.0032621526625007,0.0029351378178647403,0.014249937449243672
600.0118279110175,'((x7 - Abs(x2 - x5)**(0.0824962/((0.789466381072998 - x0)**4*(0.999166 - x2))) - 0.467506766319275/(0.789466381072998 - x1))**2)**(-0.472796)',0.0087443829291509,1889408,feynman_I_9_18,24,96666,9,128,paper,4,0,2765379632,0.0087443832308053,0.008060545918374198,0.014239798552733782
600.0108120620716,'-0.438901**(x4*exp(x2)/2) - 0.525549**exp(x1) + log(0.851728*x0**0.276202) + sin(exp(cos(cos(x7)/x5)))',0.0049538531762286,4404480,feynman_I_9_18,26,96666,9,128,paper,4,0,3533734220,0.0049538509920239,0.004951080370660891,0.01514501969743175
600.0017190731596,'sin(sin(cos(cos(x0*log(x2)*log(x1/cos(log(x4/cos(sin(x5 - x6 + x7 + sin(cos(x0)) + cos(x8))))))))))**2',0.0055879159581885,5177344,feynman_I_9_18,27,96666,9,128,paper,4,0,2342600226,0.0055879047140479,0.005737690454144024,0.014836311234937583
600.0049793680664,'0.0688198*x0*x1*x2*(x4*cos(log(x7)) - x8*(-x6 + sin(x5)**2)*cos(log(x3))) + 0.0313093',0.0006659531310897,7454592,feynman_I_9_18,28,96666,9,128,paper,4,0,1904449481,0.0006659538485109,0.0006836813906069252,0.015601323771341614
600.0040223950054,'((x2**(x6/4))**(2*x0)*exp(-x7/2))**(0.874677**(cos(x1)/log(cos(cos(cos(exp(sqrt(x1 - log(x4)))))))))',0.0051787274888231,4844928,feynman_I_9_18,29,96666,9,128,paper,4,0,1934709049,0.005178723949939,0.005223919655701829,0.015377541590021202
600.0112605968025,'(cos(1.27853*sin(1.0848*x0*sin(0.740627288818359*x0/(sin(x0)*sin(x1)**3)))/x0) + (0.740627301687862*x0*x1*x4*x6*sin(x1)*sin(x2)*cos(1.51283/(x1*x4))*cos(1.27853*log(x5)/(x0**3*x6))/(x5*log(x7/x2)*log(x5/x8)) + cos(x7*sin(1.32304*x1)/x2) + 0.587157781274641*x6/(x5*log(x3/x2)*log(x5/x8)))/x7)/x3',0.0003417363956643,3222656,feynman_I_9_18,1,96666,9,128,paper,6,0,2811363264,0.0003417363332118,0.00033465485382139617,0.014787830527591556
600.0179004610982,'exp(-(0.867218*exp(0.123088/x1**1.17539)/x2 + sin(x6)**8/(x1*x6**7) + sin(x0)**8/x0**8)**2 - sin(sin(x8*sin(exp(sin(sin(sin(sin(x3)))))))*sin(x7 - 1.17539)*sin(exp(sin(x1/x8)) + 0.85279256105423/(sqrt(x4)*x6*x8*cos(exp(sin(x6*sin(exp(sin(x3))))*sin(sin(x6))*sin(sin(sin(x5)))/(x1*x6)) + exp(0.246175*sin(sin(x3))))) - x6**2*sin(x0)**2/(x0**2*x8**2)) + 2.38028 - sin(x6)/(x0*x1**1.17539*x4)))',0.0014795570251686,1069568,feynman_I_9_18,0,96666,9,128,paper,6,0,3324115916,0.0014795565512031,0.0013490532230274162,0.01500963479960869
