total_time_seconds,expression,mse,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
60.00049880205188,'x5 + sqrt(x4**2 + x6*(x3 + x4 + log(x9)**2) - 4640.08)',56.47069549560547,409,10,58,12,128,paper,4,0,4190266092
60.00144918402657,'x1 + x2 + x3 + 0.387089*(x2 - 2*x5 + 41.0905)*cos(x0) + 2*sin(x5) + cos(x3)',148.72824096679688,409,11,58,12,128,paper,4,0,3160032368
60.002293532015756,'sqrt(x5**2 + (x2 + 112.412)**2 + (x3 - 56.8013)**2 + 2690.82 - 1.14466e+8/x3**2)',314.7455139160156,409,12,58,12,128,paper,4,0,3269070126
60.0013082009973,'x2 + x3 + sqrt(x5) + 3*cos(x1) + cos(x1**2) + cos(x11) + 3*cos(x3)',455.0597839355469,409,14,58,12,128,paper,4,0,3376120482
60.000695068971254,'x2 + x3 + exp(sqrt(exp(x3**(1/4))**sin(x9)))**sin(exp(sqrt(exp(x2**(1/4))**sin(x9)))**sin(x9) + 0.882271)',103.88760375976562,409,13,58,12,128,paper,4,0,3081541439
60.00126258400269,'145.768**(cos(x11)*cos(x2 + x3 + cos(x10))) + x1 + x2 + x3 + 2*cos(x1) + cos(x1**2) + cos(x5)',156.64356994628906,409,15,58,12,128,paper,4,0,2204291346
60.003312970045954,'sqrt(x10 + x9**cos(sin(log(sqrt(x6))) + 6.09411) + (2*x8 + sqrt(x2**(log(x11)/2)) - 516.595)**(x5/sqrt(x10)))',1113.1549072265625,409,16,58,12,128,paper,4,0,550243861
60.00230004603509,'x4 + x5 + x5/(605.796*x5 - 605.796*x5/sin(528.893*sin(x6)) + 605.796*x8 + 605.796*log(log(x0)) - 320401.601314396/sin(x5)) + x6',6.422914283765735e-11,409,17,58,12,128,paper,4,0,3606691181
60.00250110193156,'sqrt(545.075*x2 + x4**2 + 2*x5**2 - x5 - (0.00283596412394603*x2 + 0.00283596412394603*log(x10)**2)**2*(2*x3 - 435.308)**2)',170.65771484375,409,18,58,12,128,paper,4,0,1934392872
60.00282873294782,'x4 + x5 + x6 + 8.19837e-173*exp(sqrt(x2))',1.00358034382797e-10,409,19,58,12,128,paper,4,0,2148995112
60.00101416406687,'x1 + x2 + x3 + x7/(exp(14.0338184070491*sqrt(1/x10)) + sin(cos(sqrt(x2))) + 8.62024959253355e+83*exp(-x5)) + 2*exp(cos(x1))',37.036041259765625,409,20,58,12,128,paper,4,0,1592565386
60.00205060990993,'x2 + x3 - 13.6564*x3/x6 + 2*cos(x1) + 46.6241*x5**2/x2**2',73.21156311035156,409,21,58,12,128,paper,4,0,784044718
60.0008849799633,'x1 + x2 + x3 + exp(exp(cos(x3/x0))) + exp(cos(x3/x0))/cos(sqrt(x11)) + cos(x1) + cos(x1 + sin(x2))',154.2115020751953,409,22,58,12,128,paper,4,0,3980425317
60.002527339034714,'sqrt(3*x7 - (x4 + 2*x6)*(-x2 - x3 - x5 - sqrt(x6) + x6) + 2*exp(x1) + 581.723388671875)',35.87399673461914,409,23,58,12,128,paper,4,0,3356806661
60.00101650808938,'2*x1 + x2 + x3 + cos(x1**2) - 602.40380859375/x5 + 4*x5/x4',415.3364562988281,409,24,58,12,128,paper,4,0,2765379632
60.00194478989579,'40.0752**sin(2*x2 + 263.032) + x2 + x3 + x5**(sin(x9)/2) + log(cos(x3)**2) + 2*cos(x1)',318.7227783203125,409,25,58,12,128,paper,4,0,1728356533
60.002967638894916,'x2 + x3 + sqrt(-x0**2 + 0.00219845*x2*(-x2 + x5) + x5) - log(cos(log(x5) - 152.051452636719)**2)/sin(sin(sin(sqrt(x4))))',85.33863067626953,409,26,58,12,128,paper,4,0,3533734220
60.00058686803095,'250.153**cos(log(x5)) + x1 + x2 + x3 + sqrt(x5)*sin(x4) + sqrt(x5)*sin(x11 + x2) + 2*cos(x1)',270.9572448730469,409,27,58,12,128,paper,4,0,2342600226
60.00214763707481,'x4 + x5 + x6 + (x4 + x5 + x6)**2/(x11/x5**(3/2) + x4 + x5 + 246.961)**4',7.627210668603723e-11,409,28,58,12,128,paper,4,0,1904449481
60.00099689105991,'277.211**((cos(log(sqrt(142.978*x2 + 38993.7)))*cos(cos(cos(exp(exp(cos(x1)))))**x7))**(x2**2/x5**2)) + x2 + x3',30.96163558959961,409,29,58,12,128,paper,4,0,1934709049
60.000099536031485,'sqrt(x10 - x10*log(x10)/x6 - 3*x10*log(x10**2)/x6 - 8.439453125*x10/x5 - x10*log(x10)/x3 - x4**2 - 0.00903773*x5*(-x4**2 - 5982.80395507813)*log(x6) + 4*x5 + 82.6657*x6 + 4*x7 + 3*sqrt(x8) + 0.118491*x9 + 10102.9 + x5**2/x0)',167.6044921875,409,0,58,12,128,paper,6,0,3324115916
60.00036297098268,'x0**2*sin(sin(sin(sin(sin(sin(sin(x0**2)))))))/(sin(0.696098*sin(4*log(x3)**2)) - 0.978295)**2 + x2 + x3 + exp(cos(x7)) + log((x0**8*cos(x11)**32/(sin((x0**2*sin(x0**2)/(sin(0.691536*sin(log(x3**2)**2)) - 0.973397)**2 + x2)/(cos(sin(sin(x0**2))) - 0.714896)**2) + cos(x0**2))**8 + x7**2)*exp(8*cos(x1))/(sin(4*log(x3)**2) - 0.973397)**2 + exp(cos(x8)))',150.82254028320312,409,1,58,12,128,paper,6,0,2811363264
